timestamp,state,face_score,voice_score,pose_score,inact_score,final_distress,confidence
2026-04-24T12:22:45.133180,MONITORING,0.0,0.0145584386582417,0.5150046362639131,0.0,11.144680396842727,1.0
2026-04-24T12:22:50.143638,MONITORING,0.010753616080396733,0.013760192292866437,0.5961481592472474,0.0,12.574434734431687,1.0
2026-04-24T12:22:55.154306,MONITORING,0.0,0.019170585843996626,0.6000000000000001,0.0,12.553709746516189,1.0
2026-04-24T12:23:00.165830,MONITORING,0.0,0.03355467173307489,0.6000000000000001,0.0,12.635857624848628,1.0
2026-04-24T12:23:05.173317,MONITORING,0.006802482371080284,0.042867928933761644,0.6000000000000001,0.0,13.024786069611503,1.0
2026-04-24T12:23:10.183266,MONITORING,0.0,0.05292055266745009,0.6000000000000001,0.0,13.11117622632835,1.0
2026-04-24T12:23:15.199840,MONITORING,0.0,0.07014508817660232,0.6000000000000001,0.0,13.503167946733559,1.0
2026-04-24T12:23:20.213441,MONITORING,0.0,0.07014508817660232,0.6000000000000001,0.0,13.011589534735943,1.0
2026-04-24T12:23:25.230547,MONITORING,0.0,0.07888204994347192,0.6000000000000001,0.0,13.298887311238275,1.0
